"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
9257,01/08/24 01:42:52 AM,829.650,-0.1988,0.0000,3.34,3.67,286.4,-9.895,85.797
9258,01/08/24 01:52:52 AM,829.750,-0.2039,0.0000,3.34,3.67,286.4,-9.678,84.738
9259,01/08/24 02:02:52 AM,829.850,-0.2039,0.0000,3.34,4.01,287.8,-9.783,84.746
9260,01/08/24 02:12:52 AM,829.950,-0.2039,0.0000,3.34,3.67,290.6,-10.045,85.098
9261,01/08/24 02:22:52 AM,830.150,-0.2039,0.0000,3.01,3.67,292.0,-10.037,84.878
9262,01/08/24 02:32:52 AM,830.250,-0.2039,0.0000,3.01,3.67,292.0,-10.297,86.032
9263,01/08/24 02:42:52 AM,830.350,-0.2039,0.0000,3.01,3.67,296.2,-10.796,88.188
9264,01/08/24 02:52:52 AM,830.550,-0.2039,0.0000,3.34,4.01,293.4,-10.962,89.564
9265,01/08/24 03:02:52 AM,830.750,-0.2039,0.0000,3.34,4.01,292.0,-11.000,89.679
9266,01/08/24 03:12:52 AM,830.850,-0.2039,0.0000,3.34,4.01,292.0,-10.866,88.704
9267,01/08/24 03:22:52 AM,830.950,-0.2039,0.0000,3.01,3.67,294.8,-10.909,88.592
9268,01/08/24 03:32:52 AM,831.050,-0.2039,0.0000,3.34,4.01,296.2,-10.887,89.194
9269,01/08/24 03:42:52 AM,831.150,-0.2039,0.0000,3.01,3.67,293.4,-10.968,90.080
9270,01/08/24 03:52:52 AM,831.250,-0.2039,0.0000,3.34,3.67,294.8,-10.970,90.512
9271,01/08/24 04:02:52 AM,831.350,-0.2039,0.0000,3.01,3.67,296.2,-11.134,90.954
9272,01/08/24 04:12:52 AM,831.450,-0.2039,0.0000,2.67,3.34,294.8,-11.362,91.839
9273,01/08/24 04:22:52 AM,831.550,-0.2039,0.0000,3.01,3.67,293.4,-11.381,92.261
9274,01/08/24 04:32:52 AM,831.650,-0.2039,0.0000,3.01,4.01,293.4,-11.461,92.639
9275,01/08/24 04:42:52 AM,831.750,-0.2039,0.0000,3.01,3.67,290.6,-11.330,92.364
9276,01/08/24 04:52:52 AM,831.850,-0.2039,0.0000,3.01,4.01,296.2,-11.702,92.609
9277,01/08/24 05:02:52 AM,831.850,-0.2039,0.0000,3.01,4.01,294.8,-11.627,93.327
9278,01/08/24 05:12:52 AM,831.950,-0.2039,0.0000,3.34,4.01,293.4,-11.461,92.895
9279,01/08/24 05:22:52 AM,831.950,-0.2039,0.0000,2.67,3.34,293.4,-11.716,93.352
9280,01/08/24 05:32:52 AM,831.950,-0.1988,0.0000,2.67,3.34,290.6,-11.780,93.745
9281,01/08/24 05:42:52 AM,832.050,-0.2039,0.0000,2.67,3.34,293.4,-11.960,93.852
9282,01/08/24 05:52:52 AM,832.150,-0.2039,0.0000,2.67,3.34,294.8,-11.828,92.795
9283,01/08/24 06:02:52 AM,832.250,-0.2039,0.0000,2.34,3.01,290.6,-11.828,92.377
9284,01/08/24 06:12:52 AM,832.350,-0.1988,0.0000,3.01,3.67,289.2,-11.638,92.311
9285,01/08/24 06:22:52 AM,832.450,-0.2039,0.0000,3.01,3.67,289.2,-11.606,91.661
9286,01/08/24 06:32:52 AM,832.650,-0.2039,0.0000,3.01,3.67,293.4,-11.742,90.726
9287,01/08/24 06:42:52 AM,832.850,-0.2039,0.0000,3.01,3.67,290.6,-11.962,91.392
9288,01/08/24 06:52:52 AM,832.850,-0.2039,0.0000,3.01,3.67,294.8,-11.970,91.215
9289,01/08/24 07:02:52 AM,832.950,-0.2039,0.0000,2.67,3.34,297.6,-11.981,91.136
9290,01/08/24 07:12:52 AM,833.150,-0.2039,0.0000,0.67,2.34,313.1,-13.474,87.584
9291,01/08/24 07:22:52 AM,833.350,-0.2039,0.0000,0.00,0.67,321.5,-16.370,93.281
9292,01/08/24 07:32:52 AM,833.550,-0.2039,0.0000,0.00,0.67,322.9,-15.734,95.982
9293,01/08/24 07:42:52 AM,833.750,-0.1988,0.0000,0.00,0.33,317.3,-16.440,93.114
9294,01/08/24 07:52:52 AM,833.850,-0.2039,0.0000,0.33,2.34,310.3,-15.630,94.160
9295,01/08/24 08:02:52 AM,833.850,-0.2039,0.0000,0.67,2.34,4.2,-13.844,92.863
9296,01/08/24 08:12:52 AM,833.950,-0.2039,0.0000,2.00,3.01,293.4,-12.930,95.088
9297,01/08/24 08:22:52 AM,833.950,-0.1988,0.0000,2.34,3.01,283.6,-12.603,94.678
9298,01/08/24 08:32:52 AM,833.950,-0.2039,0.0000,2.34,3.01,286.4,-12.410,92.973
9299,01/08/24 08:42:52 AM,833.950,-0.1988,0.0000,2.34,3.34,292.0,-11.925,91.771
9300,01/08/24 08:52:52 AM,833.950,-0.2039,0.0000,1.67,2.34,303.2,-11.911,86.217
9301,01/08/24 09:02:52 AM,834.250,-0.2039,0.0000,0.33,1.00,353.8,-15.225,88.249
9302,01/08/24 09:12:52 AM,834.450,-0.2039,0.0000,0.33,1.00,28.1,-15.949,95.419
9303,01/08/24 09:22:52 AM,834.550,-0.2039,0.0000,0.67,2.67,314.5,-14.405,97.002
9304,01/08/24 09:32:52 AM,834.150,-0.2039,0.0000,2.00,3.34,301.8,-11.445,89.499
9305,01/08/24 09:42:52 AM,834.050,-0.1988,0.0000,2.34,3.34,301.8,-11.080,85.866
9306,01/08/24 09:52:52 AM,834.050,-0.2039,0.0000,3.01,4.68,299.0,-10.911,86.014
9307,01/08/24 10:02:52 AM,834.150,-0.2039,0.0000,2.67,3.67,303.2,-10.051,83.136
9308,01/08/24 10:12:52 AM,834.050,-0.2039,0.0000,3.01,4.34,294.8,-9.842,81.967
9309,01/08/24 10:22:52 AM,834.050,-0.2039,0.0000,3.34,4.68,293.4,-10.053,82.347
9310,01/08/24 10:32:52 AM,834.250,-0.2039,0.0000,3.01,4.34,293.4,-10.448,84.944
9311,01/08/24 10:42:52 AM,834.350,-0.2039,0.0000,3.34,4.34,293.4,-10.311,84.277
9312,01/08/24 10:52:52 AM,834.350,-0.2039,0.0000,3.34,4.68,294.8,-10.212,83.717
9313,01/08/24 11:02:52 AM,834.450,-0.2039,0.0000,3.34,4.34,297.6,-10.544,85.275
9314,01/08/24 11:12:52 AM,834.550,-0.2039,0.0000,3.34,4.68,301.8,-10.019,83.639
9315,01/08/24 11:22:52 AM,834.450,-0.2039,0.0000,3.34,4.68,303.2,-10.126,83.909
9316,01/08/24 11:32:52 AM,834.450,-0.2039,0.0000,3.67,5.34,297.6,-10.439,84.379
9317,01/08/24 11:42:52 AM,834.650,-0.2039,0.0000,4.01,5.68,299.0,-10.214,84.546
9318,01/08/24 11:52:52 AM,834.750,-0.2039,0.0000,4.01,5.34,296.2,-9.777,82.979
9319,01/08/24 12:02:52 PM,834.950,-0.2039,0.0000,3.67,5.34,293.4,-9.600,81.855
9320,01/08/24 12:12:52 PM,835.050,-0.2039,0.0000,3.67,5.34,287.8,-9.104,81.445
9321,01/08/24 12:22:52 PM,834.950,-0.2039,0.0000,3.34,4.68,283.6,-8.158,80.075
9322,01/08/24 12:32:52 PM,834.950,-0.2039,0.0000,3.67,5.01,276.6,-7.375,78.689
9323,01/08/24 12:42:52 PM,835.150,-0.2039,0.0000,3.01,4.34,279.4,-6.815,78.347
9324,01/08/24 12:52:52 PM,834.950,-0.2039,0.0000,2.67,3.67,269.6,-5.933,75.059
9325,01/08/24 01:02:52 PM,834.950,-0.2039,0.0000,2.67,4.01,273.8,-5.300,72.465
9326,01/08/24 01:12:52 PM,834.950,-0.2039,0.0000,2.34,3.34,272.4,-5.187,72.290
9327,01/08/24 01:22:52 PM,834.750,-0.2039,0.0000,2.67,4.01,279.4,-5.126,71.383
9328,01/08/24 01:32:52 PM,834.750,-0.2039,0.0000,2.34,4.01,279.4,-4.678,71.458
9329,01/08/24 01:42:52 PM,834.750,-0.2039,0.0000,2.67,4.01,268.1,-4.356,70.849
9330,01/08/24 01:52:52 PM,834.750,-0.2039,0.0000,3.01,5.34,255.5,-4.013,70.184
9331,01/08/24 02:02:52 PM,834.650,-0.2039,0.0000,4.01,6.35,252.7,-4.565,70.393
9332,01/08/24 02:12:52 PM,834.850,-0.2039,0.0000,4.34,6.68,255.5,-4.817,71.521
9333,01/08/24 02:22:52 PM,834.850,-0.2039,0.0000,4.34,6.01,252.7,-5.217,73.123
9334,01/08/24 02:32:52 PM,834.650,-0.2039,0.0000,4.34,6.01,251.3,-4.815,72.317
9335,01/08/24 02:42:52 PM,834.850,-0.2039,0.0000,4.01,5.34,262.5,-4.753,73.433
9336,01/08/24 02:52:52 PM,835.150,-0.2039,0.0000,3.34,5.68,265.3,-5.059,76.112
9337,01/08/24 03:02:52 PM,835.250,-0.2039,0.0000,3.67,5.68,273.8,-5.244,76.831
9338,01/08/24 03:12:52 PM,835.250,-0.2039,0.0000,3.67,5.68,263.9,-5.265,78.331
9339,01/08/24 03:22:52 PM,835.250,-0.2039,0.0000,3.67,5.68,259.7,-5.319,80.089
9340,01/08/24 03:32:52 PM,835.250,-0.2039,0.0000,3.34,5.01,269.6,-5.118,80.940
9341,01/08/24 03:42:52 PM,835.250,-0.2039,0.0000,3.34,4.68,265.3,-5.364,82.365
9342,01/08/24 03:52:52 PM,835.350,-0.2039,0.0000,3.34,4.68,258.3,-5.362,83.647
9343,01/08/24 04:02:52 PM,835.350,-0.1988,0.0000,3.67,5.01,262.5,-5.399,84.518
9344,01/08/24 04:12:52 PM,835.250,-0.2039,0.0000,3.34,5.01,259.7,-5.362,84.971
9345,01/08/24 04:22:52 PM,835.350,-0.2039,0.0000,3.67,5.01,258.3,-5.531,85.818
9346,01/08/24 04:32:52 PM,835.350,-0.2039,0.0000,3.67,5.01,255.5,-5.541,86.090
9347,01/08/24 04:42:52 PM,835.550,-0.2039,0.0000,3.01,4.68,262.5,-5.555,86.517
9348,01/08/24 04:52:52 PM,835.650,-0.2039,0.0000,3.34,5.01,255.5,-5.804,88.840
9349,01/08/24 05:02:52 PM,835.750,-0.2039,0.0000,2.67,4.34,252.7,-5.804,89.802
9350,01/08/24 05:12:52 PM,835.750,-0.2039,0.0000,3.01,4.34,248.5,-5.882,90.573
9351,01/08/24 05:22:52 PM,835.850,-0.2039,0.0000,2.67,4.34,249.9,-6.104,91.960
9352,01/08/24 05:32:52 PM,835.950,-0.2039,0.0000,2.67,3.67,255.5,-6.209,92.703
9353,01/08/24 05:42:52 PM,835.850,-0.2039,0.0000,2.34,3.34,255.5,-6.324,93.024
9354,01/08/24 05:52:52 PM,835.950,-0.2039,0.0000,2.00,3.34,259.7,-6.458,93.231
9355,01/08/24 06:02:52 PM,835.950,-0.2039,0.0000,1.34,2.67,256.9,-6.697,93.527
9356,01/08/24 06:12:52 PM,835.950,-0.2039,0.0000,1.34,2.00,269.6,-6.960,94.170
9357,01/08/24 06:22:52 PM,835.950,-0.2039,0.0000,1.00,1.34,271.0,-7.265,94.868
9358,01/08/24 06:32:52 PM,835.950,-0.2039,0.0000,0.67,1.34,271.0,-7.289,95.552
9359,01/08/24 06:42:52 PM,836.050,-0.2039,0.0000,0.33,1.00,271.0,-7.354,95.944
9360,01/08/24 06:52:52 PM,836.050,-0.2039,0.0000,0.00,0.67,268.1,-7.574,95.801
9361,01/08/24 07:02:52 PM,836.050,-0.2039,0.0000,0.33,1.34,130.6,-8.734,96.414
9362,01/08/24 07:12:52 PM,835.950,-0.2039,0.0000,0.00,0.67,123.5,-8.544,97.870
9363,01/08/24 07:22:52 PM,835.850,-0.2039,0.0000,0.67,1.00,82.8,-8.348,97.780
9364,01/08/24 07:32:52 PM,835.850,-0.2039,0.0000,0.33,1.00,349.6,-8.217,97.702
9365,01/08/24 07:42:52 PM,835.750,-0.2039,0.0000,0.33,1.00,331.3,-7.659,97.224
9366,01/08/24 07:52:52 PM,835.650,-0.2039,0.0000,0.00,0.67,331.3,-7.378,96.585
9367,01/08/24 08:02:52 PM,835.750,-0.2039,0.0000,0.33,1.00,336.9,-7.681,96.080
9368,01/08/24 08:12:52 PM,835.850,-0.2039,0.0000,0.33,1.00,332.7,-7.198,96.016
9369,01/08/24 08:22:52 PM,835.850,-0.2039,0.0000,0.67,1.34,320.1,-6.895,95.756
9370,01/08/24 08:32:52 PM,835.850,-0.2039,0.0000,1.34,1.67,314.5,-6.678,94.801
9371,01/08/24 08:42:52 PM,835.850,-0.2039,0.0000,1.34,1.67,307.5,-6.466,94.032
9372,01/08/24 08:52:52 PM,835.650,-0.2039,0.0000,0.67,1.34,304.7,-6.456,93.672
9373,01/08/24 09:02:52 PM,835.650,-0.2039,0.0000,0.00,0.67,304.7,-6.820,93.472
9374,01/08/24 09:12:52 PM,835.550,-0.2039,0.0000,0.67,1.34,304.7,-7.271,94.710
9375,01/08/24 09:22:52 PM,835.350,-0.2039,0.0000,0.67,1.34,304.7,-7.748,95.683
9376,01/08/24 09:32:52 PM,835.350,-0.2039,0.0000,0.00,0.67,304.7,-7.595,96.143
9377,01/08/24 09:42:52 PM,835.350,-0.2039,0.0000,0.33,0.67,304.7,-7.434,95.988
9378,01/08/24 09:52:52 PM,835.350,-0.2039,0.0000,0.33,1.00,308.9,-7.389,95.909
9379,01/08/24 10:02:52 PM,835.450,-0.2039,0.0000,0.67,0.67,310.3,-7.209,96.023
9380,01/08/24 10:12:52 PM,835.550,-0.2039,0.0000,0.33,0.67,310.3,-7.212,96.097
9381,01/08/24 10:22:52 PM,835.450,-0.2039,0.0000,0.67,1.00,315.9,-7.206,96.297
9382,01/08/24 10:32:52 PM,835.350,-0.2039,0.0000,0.67,1.34,335.5,-7.343,96.391
9383,01/08/24 10:42:52 PM,835.250,-0.2039,0.0000,0.67,1.34,143.2,-7.263,96.574
9384,01/08/24 10:52:52 PM,835.050,-0.2039,0.0000,0.33,0.67,154.4,-7.292,96.628
9385,01/08/24 11:02:52 PM,834.950,-0.1988,0.0000,0.33,0.67,154.4,-7.391,96.905
9386,01/08/24 11:12:52 PM,834.950,-0.2039,0.0000,0.00,0.67,154.4,-7.445,96.863
9387,01/08/24 11:22:52 PM,835.150,-0.2039,0.0000,0.00,0.33,154.4,-7.488,97.067
9388,01/08/24 11:32:52 PM,835.050,-0.2039,0.0000,0.00,0.33,154.4,-7.284,97.055
9389,01/08/24 11:42:52 PM,834.950,-0.2039,0.0000,0.33,0.67,154.4,-7.300,96.883
9390,01/08/24 11:52:52 PM,834.850,-0.2039,0.0000,0.00,1.00,153.0,-7.214,96.718
9391,01/09/24 12:02:52 AM,834.750,-0.2039,0.0000,0.33,1.00,150.2,-7.005,96.426
9392,01/09/24 12:12:52 AM,834.850,-0.2039,0.0000,0.33,0.67,73.0,-6.761,95.795
9393,01/09/24 12:22:52 AM,834.850,-0.2039,0.0000,0.33,1.00,2.8,-6.555,95.160
9394,01/09/24 12:32:52 AM,834.750,-0.2039,0.0000,0.33,1.00,30.9,-6.458,94.134
9395,01/09/24 12:42:52 AM,834.650,-0.2039,0.0000,0.33,1.34,42.1,-6.611,94.852
9396,01/09/24 12:52:52 AM,834.750,-0.2039,0.0000,0.00,0.33,43.5,-6.737,95.337
9397,01/09/24 01:02:52 AM,834.450,-0.2039,0.0000,1.00,2.00,40.7,-6.619,96.245
9398,01/09/24 01:12:52 AM,834.150,-0.2039,0.0000,2.00,2.67,39.3,-6.397,96.229
9399,01/09/24 01:22:52 AM,834.050,-0.2039,0.0000,1.67,2.67,39.3,-6.389,96.451
9400,01/09/24 01:32:52 AM,833.950,-0.2039,0.0000,1.67,2.34,35.1,-6.410,96.924
9401,01/09/24 01:42:52 AM,833.850,-0.2039,0.0000,2.00,2.34,46.3,-6.405,97.316
9402,01/09/24 01:52:52 AM,833.750,-0.2039,0.0000,1.67,2.34,56.2,-6.370,98.036
9403,01/09/24 02:02:52 AM,833.750,-0.2039,0.0000,2.00,2.67,54.8,-6.276,99.272
9404,01/09/24 02:12:52 AM,833.750,-0.2039,0.0000,1.67,2.67,47.7,-6.161,99.699
9405,01/09/24 02:22:52 AM,833.550,-0.2039,0.0000,2.00,2.67,51.9,-6.086,99.550
9406,01/09/24 02:32:52 AM,833.550,-0.2039,0.0000,2.00,2.67,57.6,-6.067,99.481
9407,01/09/24 02:42:52 AM,833.250,-0.2039,0.0000,2.00,2.34,66.0,-6.040,99.489
9408,01/09/24 02:52:52 AM,833.350,-0.2039,0.0000,1.34,2.00,56.2,-5.997,99.460
9409,01/09/24 03:02:52 AM,833.050,-0.2039,0.0000,2.00,2.67,71.6,-6.011,99.446
9410,01/09/24 03:12:52 AM,833.050,-0.2039,0.0000,1.67,2.34,75.8,-6.069,99.350
9411,01/09/24 03:22:52 AM,833.050,-0.2039,0.0000,1.67,2.00,82.8,-6.217,99.281
9412,01/09/24 03:32:52 AM,832.950,-0.2039,0.0000,1.67,2.00,95.5,-6.295,99.284
9413,01/09/24 03:42:52 AM,832.950,-0.2039,0.0000,2.00,2.34,88.4,-6.319,99.324
9414,01/09/24 03:52:52 AM,832.850,-0.2039,0.0000,2.00,2.34,84.2,-6.340,99.333
9415,01/09/24 04:02:52 AM,832.550,-0.2039,0.0000,2.00,3.01,68.8,-6.287,99.431
9416,01/09/24 04:12:52 AM,832.450,-0.2039,0.0000,2.34,3.34,68.8,-6.238,99.475
9417,01/09/24 04:22:52 AM,832.250,-0.1988,0.0000,2.34,3.01,71.6,-6.158,99.532
9418,01/09/24 04:32:52 AM,831.950,-0.2039,0.0000,3.01,4.01,63.2,-6.128,99.490
9419,01/09/24 04:42:52 AM,831.850,-0.2039,0.0000,2.67,3.67,67.4,-6.185,99.484
9420,01/09/24 04:52:52 AM,831.550,-0.2039,0.0000,3.34,4.34,68.8,-6.346,99.345
9421,01/09/24 05:02:52 AM,831.350,-0.1988,0.0000,3.34,4.34,68.8,-6.391,99.426
9422,01/09/24 05:12:52 AM,831.250,-0.2039,0.0000,3.01,4.01,70.2,-6.372,99.451
9423,01/09/24 05:22:52 AM,831.050,-0.2039,0.0000,2.67,3.67,71.6,-6.386,99.434
9424,01/09/24 05:32:52 AM,830.950,-0.1988,0.0000,3.01,3.67,70.2,-6.375,99.400
9425,01/09/24 05:42:52 AM,830.650,-0.1988,0.0000,3.01,4.01,67.4,-6.370,99.429
9426,01/09/24 05:52:52 AM,830.550,-0.2039,0.0000,2.34,3.34,77.2,-6.378,99.423
9427,01/09/24 06:02:52 AM,830.450,-0.2039,0.0000,2.00,2.67,80.0,-6.346,99.452
9428,01/09/24 06:12:52 AM,830.650,-0.2039,0.0000,1.00,2.34,71.6,-6.316,99.475
9429,01/09/24 06:22:52 AM,830.550,-0.2039,0.0000,1.34,2.00,42.1,-6.322,99.457
9430,01/09/24 06:32:52 AM,830.550,-0.2039,0.0000,1.34,2.34,49.1,-6.370,99.434
9431,01/09/24 06:42:52 AM,830.250,-0.2039,0.0000,2.00,3.67,53.3,-6.405,99.414
9432,01/09/24 06:52:52 AM,829.950,-0.2039,0.0000,2.67,3.67,57.6,-6.450,99.426
9433,01/09/24 07:02:52 AM,829.750,-0.2039,0.0000,2.34,3.34,42.1,-6.458,99.416
9434,01/09/24 07:12:52 AM,829.450,-0.2039,0.0000,2.67,3.67,53.3,-6.480,99.425
9435,01/09/24 07:22:52 AM,829.550,-0.2039,0.0000,2.34,3.34,56.2,-6.512,99.400
9436,01/09/24 07:32:52 AM,829.450,-0.2039,0.0000,2.34,3.67,71.6,-6.533,99.385
9437,01/09/24 07:42:52 AM,829.250,-0.2039,0.0000,2.34,3.34,75.8,-6.587,99.377
9438,01/09/24 07:52:52 AM,829.350,-0.1988,0.0000,2.34,3.34,80.0,-6.630,99.329
9439,01/09/24 08:02:52 AM,829.350,-0.2039,0.0000,2.34,3.34,74.4,-6.713,99.303
9440,01/09/24 08:12:52 AM,829.250,-0.2039,0.0000,2.00,3.01,78.6,-6.791,99.266
9441,01/09/24 08:22:52 AM,829.150,-0.1988,0.0000,2.00,3.34,74.4,-6.834,99.268
9442,01/09/24 08:32:52 AM,829.050,-0.2039,0.0000,2.34,3.34,73.0,-6.876,99.239
9443,01/09/24 08:42:52 AM,829.150,-0.2039,0.0000,1.67,2.67,73.0,-6.887,99.261
9444,01/09/24 08:52:52 AM,829.150,-0.2039,0.0000,1.34,2.67,61.8,-6.876,99.274
9445,01/09/24 09:02:52 AM,828.950,-0.2039,0.0000,1.67,2.67,64.6,-6.855,99.265
9446,01/09/24 09:12:52 AM,828.850,-0.2039,0.0000,1.34,2.34,68.8,-6.866,99.283
9447,01/09/24 09:22:52 AM,828.750,-0.2039,0.0000,1.67,2.67,57.6,-6.844,99.286
9448,01/09/24 09:32:52 AM,828.350,-0.2039,0.0000,2.00,2.67,74.4,-6.855,99.277
9449,01/09/24 09:42:52 AM,828.350,-0.2039,0.0000,1.67,2.34,84.2,-6.834,99.242
9450,01/09/24 09:52:52 AM,828.250,-0.2039,0.0000,1.34,2.34,78.6,-6.844,99.245
9451,01/09/24 10:02:52 AM,827.850,-0.2039,0.0000,1.67,2.67,67.4,-6.801,99.290
9452,01/09/24 10:12:52 AM,827.750,-0.2039,0.0000,2.00,4.34,87.0,-6.793,99.283
9453,01/09/24 10:22:52 AM,827.750,-0.2039,0.0000,2.00,4.01,70.2,-6.673,99.271
9454,01/09/24 10:32:52 AM,827.350,-0.2039,0.0000,2.34,3.67,59.0,-6.541,99.303
9455,01/09/24 10:42:52 AM,827.050,-0.2039,0.0000,2.00,3.34,67.4,-6.415,99.196
9456,01/09/24 10:52:52 AM,826.850,-0.2039,0.0000,2.00,3.01,37.9,-6.051,99.550
9457,01/09/24 11:02:52 AM,826.750,-0.2039,0.0000,2.00,3.67,39.3,-5.836,99.286
9458,01/09/24 11:12:52 AM,826.450,-0.2039,0.0000,2.67,3.34,60.4,-5.922,99.399
9459,01/09/24 11:22:52 AM,826.350,-0.2039,0.0000,2.34,3.34,54.8,-5.890,99.510
9460,01/09/24 11:32:52 AM,826.150,-0.2039,0.0000,2.00,3.01,47.7,-5.616,99.661
9461,01/09/24 11:42:52 AM,825.750,-0.2039,0.0000,2.34,3.34,70.2,-5.635,99.394
9462,01/09/24 11:52:52 AM,825.450,-0.2039,0.0000,1.67,2.34,32.3,-5.182,99.850
9463,01/09/24 12:02:52 PM,825.150,-0.2039,0.0000,1.34,2.00,33.7,-4.260,99.748
9464,01/09/24 12:12:52 PM,825.050,-0.2039,0.0000,1.00,2.34,29.5,-3.584,99.762
9465,01/09/24 12:22:52 PM,824.850,-0.2039,0.0000,0.67,1.34,47.7,-2.839,99.825
9466,01/09/24 12:32:52 PM,824.550,-0.2039,0.0000,1.00,2.00,36.5,-2.686,99.924
9467,01/09/24 12:42:52 PM,824.250,-0.2039,0.0000,1.00,3.01,322.9,-2.150,99.997
9468,01/09/24 12:52:52 PM,823.750,-0.2039,0.0000,6.01,12.02,235.9,-0.839,99.997
9469,01/09/24 01:02:52 PM,822.850,-0.2039,0.0000,9.35,15.36,221.8,-0.139,99.609
9470,01/09/24 01:12:52 PM,822.750,-0.2039,0.0000,9.68,13.36,223.2,-0.080,99.600
9471,01/09/24 01:22:52 PM,822.150,-0.2039,0.0000,12.36,17.70,227.4,-0.174,99.773
9472,01/09/24 01:32:52 PM,822.350,-0.2039,0.0000,9.35,15.36,247.1,0.204,99.814
9473,01/09/24 01:42:52 PM,823.050,-0.2039,0.0000,8.02,16.03,254.1,-1.702,99.997
9474,01/09/24 01:52:52 PM,822.650,-0.2039,0.0000,8.35,12.69,244.3,-2.008,99.997
9475,01/09/24 02:02:52 PM,822.950,-0.2039,0.0000,11.35,20.71,248.5,-1.992,99.997
9476,01/09/24 02:12:52 PM,822.950,-0.2039,0.0000,8.68,12.69,262.5,-2.142,99.997
9477,01/09/24 02:22:52 PM,822.550,-0.2039,0.0000,9.02,15.03,261.1,-2.158,99.997
9478,01/09/24 02:32:52 PM,822.550,-0.2039,0.0000,8.35,13.36,262.5,-2.118,99.997
9479,01/09/24 02:42:52 PM,822.350,-0.2039,0.0000,9.35,13.36,269.6,-2.134,99.994
9480,01/09/24 02:52:52 PM,822.250,-0.2039,0.0000,9.35,14.69,263.9,-2.456,99.863
9481,01/09/24 03:02:52 PM,821.950,-0.2039,0.0000,7.35,11.02,256.9,-2.289,99.997
9482,01/09/24 03:12:52 PM,822.050,-0.2039,0.0000,8.35,13.69,262.5,-2.303,99.994
9483,01/09/24 03:22:52 PM,822.550,-0.2039,0.0000,10.69,16.36,275.2,-3.131,99.997
9484,01/09/24 03:32:52 PM,822.650,-0.2039,0.0000,9.68,15.36,273.8,-3.606,99.997
9485,01/09/24 03:42:52 PM,822.550,-0.2039,0.0000,8.35,12.02,266.7,-3.469,99.997
9486,01/09/24 03:52:52 PM,822.450,-0.2039,0.0000,8.35,12.36,262.5,-3.225,99.997
9487,01/09/24 04:02:52 PM,822.350,-0.2039,0.0000,8.35,12.02,262.5,-3.112,99.997
9488,01/09/24 04:12:52 PM,822.350,-0.2039,0.0000,7.68,12.02,265.3,-2.911,99.997
9489,01/09/24 04:22:52 PM,822.350,-0.2039,0.0000,10.35,14.36,262.5,-2.769,99.350
9490,01/09/24 04:32:52 PM,822.350,-0.2039,0.0000,10.35,15.03,263.9,-2.785,98.402
9491,01/09/24 04:42:52 PM,822.350,-0.2039,0.0000,9.68,14.69,261.1,-2.641,96.846
9492,01/09/24 04:52:52 PM,822.450,-0.1988,0.0000,8.68,13.69,261.1,-2.659,96.063
9493,01/09/24 05:02:52 PM,822.450,-0.2039,0.0000,9.68,13.69,261.1,-2.984,96.725
9494,01/09/24 05:12:52 PM,822.450,-0.2039,0.0000,10.02,14.36,256.9,-3.153,98.061
9495,01/09/24 05:22:52 PM,822.450,-0.2039,0.0000,9.35,14.36,252.7,-3.297,98.581
9496,01/09/24 05:32:52 PM,822.250,-0.2039,0.0000,10.35,15.03,247.1,-3.303,96.490
9497,01/09/24 05:42:52 PM,822.450,-0.2039,0.0000,10.02,15.36,252.7,-3.675,97.696
9498,01/09/24 05:52:52 PM,822.750,-0.2039,0.0000,8.35,12.02,259.7,-3.812,99.731
9499,01/09/24 06:02:52 PM,822.850,-0.2039,0.0000,7.68,11.69,259.7,-3.799,99.997
9500,01/09/24 06:12:52 PM,822.750,-0.2039,0.0000,9.02,14.36,256.9,-3.683,99.406
9501,01/09/24 06:22:52 PM,822.850,-0.2039,0.0000,8.35,11.69,259.7,-3.557,95.569
9502,01/09/24 06:32:52 PM,822.850,-0.2039,0.0000,7.68,11.69,255.5,-3.402,91.482
9503,01/09/24 06:42:52 PM,822.750,-0.2039,0.0000,9.68,15.03,255.5,-3.439,90.524
9504,01/09/24 06:52:52 PM,822.850,-0.2039,0.0000,9.02,15.36,256.9,-3.423,89.479
9505,01/09/24 07:02:52 PM,822.850,-0.2039,0.0000,10.02,14.69,255.5,-3.616,91.417
9506,01/09/24 07:12:52 PM,822.850,-0.2039,0.0000,9.68,13.69,255.5,-3.753,93.542
9507,01/09/24 07:22:52 PM,822.950,-0.2039,0.0000,9.35,13.02,255.5,-3.761,93.805
9508,01/09/24 07:32:52 PM,822.850,-0.2039,0.0000,10.35,14.03,258.3,-3.847,94.519
9509,01/09/24 07:42:52 PM,822.950,-0.2039,0.0000,9.68,13.02,256.9,-3.927,94.942
